File	Column 1	Column 2
dialjournallitcrit16chicrich.tsv	Table Bay Come	LOCATION
dialjournallitcrit18chicrich.tsv	Tabor	LOCATION
dialjournallitcrit16chicrich.tsv	Tabriz	LOCATION
dialjournallitcrit18chicrich.tsv	Taddeo	LOCATION
dialjournallitcrit15chicrich.tsv	Taine	LOCATION
dialjournallitcrit16chicrich.tsv	Taira	LOCATION
dialjournallitcrit16chicrich.tsv	Talleyrand	LOCATION
dialjournallitcrit18chicrich.tsv	Tamerlane	LOCATION
dialjournallitcrit18chicrich.tsv	Tammany	LOCATION
dialjournallitcrit16chicrich.tsv	Tampa Robins	LOCATION
dialjournallitcrit16chicrich.tsv	Tangier	LOCATION
dialjournallitcrit15chicrich.tsv	Tarascon	LOCATION
dialjournallitcrit16chicrich.tsv	Tasmania	LOCATION
dialjournallitcrit17chicrich.tsv	Tasso	LOCATION
dialjournallitcrit19chicrich.tsv	Taunton Town	LOCATION
dialjournallitcrit16chicrich.tsv	Taveta	LOCATION
dialjournallitcrit16chicrich.tsv	Tavistock	LOCATION
dialjournallitcrit19chicrich.tsv	Teheran	LOCATION
dialjournallitcrit18chicrich.tsv	Ten Brink	LOCATION
dialjournallitcrit16chicrich.tsv	Tenn.	LOCATION
dialjournallitcrit15chicrich.tsv	Tennes	LOCATION
dialjournallitcrit15chicrich.tsv	Tennessee	LOCATION
dialjournallitcrit17chicrich.tsv	Tennessee Mountains	LOCATION
dialjournallitcrit15chicrich.tsv	Tennyson	LOCATION
dialjournallitcrit15chicrich.tsv	Ten Weeks	LOCATION
dialjournallitcrit19chicrich.tsv	Terence	LOCATION
dialjournallitcrit15chicrich.tsv	Teresa	LOCATION
dialjournallitcrit18chicrich.tsv	Terri	LOCATION
dialjournallitcrit17chicrich.tsv	Teuton	LOCATION
dialjournallitcrit17chicrich.tsv	Teutonic Switzerland	LOCATION
dialjournallitcrit16chicrich.tsv	Tewkesbury	LOCATION
dialjournallitcrit15chicrich.tsv	Texas	LOCATION
dialjournallitcrit15chicrich.tsv	Thackeray	LOCATION
dialjournallitcrit15chicrich.tsv	Thackerayana	LOCATION
dialjournallitcrit15chicrich.tsv	Thebes	LOCATION
dialjournallitcrit16chicrich.tsv	The Brook	LOCATION
dialjournallitcrit16chicrich.tsv	The City	LOCATION
dialjournallitcrit18chicrich.tsv	The Dana	LOCATION
dialjournallitcrit19chicrich.tsv	The Dial	LOCATION
dialjournallitcrit18chicrich.tsv	The England	LOCATION
dialjournallitcrit18chicrich.tsv	The Impregnable City	LOCATION
dialjournallitcrit19chicrich.tsv	The Island	LOCATION
dialjournallitcrit16chicrich.tsv	The Middle Ages Of Japan	LOCATION
dialjournallitcrit15chicrich.tsv	The Netherlands	LOCATION
dialjournallitcrit15chicrich.tsv	Theodosia	LOCATION
dialjournallitcrit15chicrich.tsv	Thermopylae	LOCATION
dialjournallitcrit15chicrich.tsv	Thessalonica	LOCATION
dialjournallitcrit19chicrich.tsv	Thomas	LOCATION
dialjournallitcrit15chicrich.tsv	Thoreau	LOCATION
dialjournallitcrit19chicrich.tsv	Thrasna River	LOCATION
dialjournallitcrit19chicrich.tsv	Three Chimeras	LOCATION
dialjournallitcrit17chicrich.tsv	Throne	LOCATION
dialjournallitcrit15chicrich.tsv	Thule	LOCATION
dialjournallitcrit18chicrich.tsv	Thuringia	LOCATION
dialjournallitcrit15chicrich.tsv	Tibet	LOCATION
dialjournallitcrit16chicrich.tsv	Tiryns	LOCATION
dialjournallitcrit19chicrich.tsv	Tissot	LOCATION
dialjournallitcrit18chicrich.tsv	Tobias	LOCATION
dialjournallitcrit15chicrich.tsv	Tokio	LOCATION
dialjournallitcrit16chicrich.tsv	Tokyo	LOCATION
dialjournallitcrit16chicrich.tsv	Toledo	LOCATION
dialjournallitcrit18chicrich.tsv	Tolstoi	LOCATION
dialjournallitcrit15chicrich.tsv	Tomaso	LOCATION
dialjournallitcrit15chicrich.tsv	Ton Irving	LOCATION
dialjournallitcrit19chicrich.tsv	Tonquin	LOCATION
dialjournallitcrit15chicrich.tsv	Topeka	LOCATION
dialjournallitcrit15chicrich.tsv	Toronto	LOCATION
dialjournallitcrit17chicrich.tsv	Totnes	LOCATION
dialjournallitcrit16chicrich.tsv	Toulon	LOCATION
dialjournallitcrit16chicrich.tsv	Toulouse	LOCATION
dialjournallitcrit15chicrich.tsv	Touraine	LOCATION
dialjournallitcrit17chicrich.tsv	Tournon	LOCATION
dialjournallitcrit16chicrich.tsv	Towneley	LOCATION
dialjournallitcrit16chicrich.tsv	Transvaal	LOCATION
dialjournallitcrit15chicrich.tsv	Transylvania	LOCATION
dialjournallitcrit15chicrich.tsv	Traun	LOCATION
dialjournallitcrit18chicrich.tsv	Treasure Island	LOCATION
dialjournallitcrit15chicrich.tsv	Treau	LOCATION
dialjournallitcrit19chicrich.tsv	Trebizond	LOCATION
dialjournallitcrit15chicrich.tsv	Trelawney	LOCATION
dialjournallitcrit19chicrich.tsv	Trenton	LOCATION
dialjournallitcrit16chicrich.tsv	Trevelyan	LOCATION
dialjournallitcrit17chicrich.tsv	Trilby	LOCATION
dialjournallitcrit19chicrich.tsv	Trinidad	LOCATION
dialjournallitcrit15chicrich.tsv	Tripoli	LOCATION
dialjournallitcrit17chicrich.tsv	Trollope	LOCATION
dialjournallitcrit19chicrich.tsv	Tromso	LOCATION
dialjournallitcrit15chicrich.tsv	Tsarland	LOCATION
dialjournallitcrit17chicrich.tsv	Tubingen	LOCATION
dialjournallitcrit15chicrich.tsv	Tudor	LOCATION
dialjournallitcrit15chicrich.tsv	Tunis	LOCATION
dialjournallitcrit19chicrich.tsv	Turgot	LOCATION
dialjournallitcrit17chicrich.tsv	Turin	LOCATION
dialjournallitcrit15chicrich.tsv	Turkey	LOCATION
dialjournallitcrit16chicrich.tsv	Tuscany	LOCATION
dialjournallitcrit16chicrich.tsv	Twining	LOCATION
dialjournallitcrit18chicrich.tsv	Two Facsimiles	LOCATION
dialjournallitcrit16chicrich.tsv	Tycho	LOCATION
dialjournallitcrit18chicrich.tsv	Tyndale	LOCATION
dialjournallitcrit16chicrich.tsv	Tyndall	LOCATION
dialjournallitcrit15chicrich.tsv	Tyring	LOCATION
dialjournallitcrit16chicrich.tsv	Tyrol	LOCATION
dialjournallitcrit19chicrich.tsv	U. 8	LOCATION
dialjournallitcrit15chicrich.tsv	U.S.	LOCATION
dialjournallitcrit15chicrich.tsv	U. S.	LOCATION
dialjournallitcrit15chicrich.tsv	U.S.A.	LOCATION
dialjournallitcrit19chicrich.tsv	U.S.A. Illus.	LOCATION
dialjournallitcrit15chicrich.tsv	U.S.A. Inventors	LOCATION
dialjournallitcrit15chicrich.tsv	U.S.N.	LOCATION
dialjournallitcrit16chicrich.tsv	U. S 54 Kennedy	LOCATION
dialjournallitcrit16chicrich.tsv	Uciv	LOCATION
dialjournallitcrit16chicrich.tsv	Ueberweg	LOCATION
dialjournallitcrit19chicrich.tsv	Ufecusgton	LOCATION
dialjournallitcrit19chicrich.tsv	Ufyrtbwest	LOCATION
dialjournallitcrit19chicrich.tsv	Uganda	LOCATION
dialjournallitcrit18chicrich.tsv	Uiscuggion	LOCATION
dialjournallitcrit18chicrich.tsv	Uiscugsion	LOCATION
dialjournallitcrit15chicrich.tsv	Uiscusston	LOCATION
dialjournallitcrit15chicrich.tsv	Ukraine	LOCATION
dialjournallitcrit19chicrich.tsv	Ulla	LOCATION
dialjournallitcrit18chicrich.tsv	Ulm	LOCATION
dialjournallitcrit15chicrich.tsv	Ulrica	LOCATION
dialjournallitcrit16chicrich.tsv	Ultima Thule	LOCATION
dialjournallitcrit16chicrich.tsv	Umatili	LOCATION
dialjournallitcrit15chicrich.tsv	Umbria	LOCATION
dialjournallitcrit18chicrich.tsv	Underledge	LOCATION
dialjournallitcrit15chicrich.tsv	Unfamiliar Japan	LOCATION
dialjournallitcrit18chicrich.tsv	Uni	LOCATION
dialjournallitcrit17chicrich.tsv	Unini	LOCATION
dialjournallitcrit17chicrich.tsv	Union	LOCATION
dialjournallitcrit15chicrich.tsv	Union Pacific	LOCATION
dialjournallitcrit16chicrich.tsv	Union Square	LOCATION
dialjournallitcrit19chicrich.tsv	United Italy	LOCATION
dialjournallitcrit17chicrich.tsv	United Kingdom	LOCATION
dialjournallitcrit15chicrich.tsv	United Slates	LOCATION
dialjournallitcrit15chicrich.tsv	United Stales	LOCATION
dialjournallitcrit15chicrich.tsv	United States	LOCATION
dialjournallitcrit18chicrich.tsv	United States 113 Brentano	LOCATION
dialjournallitcrit18chicrich.tsv	United States 113 Painter	LOCATION
dialjournallitcrit18chicrich.tsv	United States 113 Zola	LOCATION
dialjournallitcrit18chicrich.tsv	United States 149 Couway	LOCATION
dialjournallitcrit18chicrich.tsv	United States 21 Stevenson	LOCATION
dialjournallitcrit18chicrich.tsv	United States 269 Wilson	LOCATION
dialjournallitcrit18chicrich.tsv	United States Commis	LOCATION
dialjournallitcrit17chicrich.tsv	United States Consul	LOCATION
dialjournallitcrit19chicrich.tsv	United States Govern	LOCATION
dialjournallitcrit16chicrich.tsv	United States Of America	LOCATION
dialjournallitcrit17chicrich.tsv	United States Sen	LOCATION
dialjournallitcrit19chicrich.tsv	United States Senator	LOCATION
dialjournallitcrit15chicrich.tsv	United States Smith	LOCATION
dialjournallitcrit15chicrich.tsv	United States The Philis	LOCATION
dialjournallitcrit15chicrich.tsv	United States With	LOCATION
dialjournallitcrit15chicrich.tsv	Univ. Of California	LOCATION
dialjournallitcrit15chicrich.tsv	Univ. Of Mich.	LOCATION
dialjournallitcrit15chicrich.tsv	Univ. Of Minn.	LOCATION
dialjournallitcrit19chicrich.tsv	Univ. Of Miss.	LOCATION
dialjournallitcrit18chicrich.tsv	Univ. Of Tenn.	LOCATION
dialjournallitcrit16chicrich.tsv	Universalist	LOCATION
dialjournallitcrit15chicrich.tsv	Universi	LOCATION
dialjournallitcrit15chicrich.tsv	University Libra	LOCATION
dialjournallitcrit15chicrich.tsv	Unmelancholy	LOCATION
dialjournallitcrit16chicrich.tsv	Unmusical	LOCATION
dialjournallitcrit15chicrich.tsv	Unprefaced	LOCATION
dialjournallitcrit18chicrich.tsv	Uphana	LOCATION
dialjournallitcrit16chicrich.tsv	Upharn	LOCATION
dialjournallitcrit15chicrich.tsv	Upper Canada	LOCATION
dialjournallitcrit17chicrich.tsv	Urbana	LOCATION
dialjournallitcrit17chicrich.tsv	Urbe	LOCATION
dialjournallitcrit17chicrich.tsv	Ursula	LOCATION
dialjournallitcrit15chicrich.tsv	Us	LOCATION
dialjournallitcrit19chicrich.tsv	Utacuggion	LOCATION
dialjournallitcrit15chicrich.tsv	Utah	LOCATION
dialjournallitcrit17chicrich.tsv	Uteotagion	LOCATION
dialjournallitcrit15chicrich.tsv	Utica	LOCATION
dialjournallitcrit15chicrich.tsv	Utopia	LOCATION
dialjournallitcrit15chicrich.tsv	Va.	LOCATION
dialjournallitcrit17chicrich.tsv	Vagabondia	LOCATION
dialjournallitcrit19chicrich.tsv	Vailima	LOCATION
dialjournallitcrit19chicrich.tsv	Vailima Letters	LOCATION
dialjournallitcrit16chicrich.tsv	Valais	LOCATION
dialjournallitcrit17chicrich.tsv	Valencia	LOCATION
dialjournallitcrit16chicrich.tsv	Valera	LOCATION
dialjournallitcrit19chicrich.tsv	Vallom	LOCATION
dialjournallitcrit16chicrich.tsv	Valparaiso	LOCATION
dialjournallitcrit15chicrich.tsv	Vancouver	LOCATION
dialjournallitcrit16chicrich.tsv	Vandam	LOCATION
dialjournallitcrit19chicrich.tsv	Vanity	LOCATION
dialjournallitcrit15chicrich.tsv	Van Winkle	LOCATION
dialjournallitcrit15chicrich.tsv	Varengeville	LOCATION
dialjournallitcrit15chicrich.tsv	Varennes	LOCATION
dialjournallitcrit16chicrich.tsv	Vaterland	LOCATION
dialjournallitcrit17chicrich.tsv	Vaucluse	LOCATION
dialjournallitcrit18chicrich.tsv	Veda	LOCATION
dialjournallitcrit18chicrich.tsv	Vedanta	LOCATION
dialjournallitcrit18chicrich.tsv	Vedanta Philosophy	LOCATION
dialjournallitcrit18chicrich.tsv	Vedas	LOCATION
dialjournallitcrit15chicrich.tsv	Vedic India	LOCATION
dialjournallitcrit17chicrich.tsv	Vendee	LOCATION
dialjournallitcrit15chicrich.tsv	Venezuela	LOCATION
dialjournallitcrit15chicrich.tsv	Venice	LOCATION
dialjournallitcrit15chicrich.tsv	Veragua	LOCATION
dialjournallitcrit19chicrich.tsv	Verandah	LOCATION
dialjournallitcrit18chicrich.tsv	Vergennes	LOCATION
dialjournallitcrit16chicrich.tsv	Vermont	LOCATION
dialjournallitcrit16chicrich.tsv	Vernal Equinox	LOCATION
dialjournallitcrit16chicrich.tsv	Vernon	LOCATION
dialjournallitcrit15chicrich.tsv	Verona	LOCATION
dialjournallitcrit15chicrich.tsv	Versailles	LOCATION
dialjournallitcrit16chicrich.tsv	Ves	LOCATION
dialjournallitcrit16chicrich.tsv	Vescovano	LOCATION
dialjournallitcrit19chicrich.tsv	Vesti	LOCATION
dialjournallitcrit17chicrich.tsv	Vevay	LOCATION
dialjournallitcrit19chicrich.tsv	Vezelay	LOCATION
dialjournallitcrit16chicrich.tsv	Vicksburg	LOCATION
dialjournallitcrit15chicrich.tsv	Victoria	LOCATION
dialjournallitcrit19chicrich.tsv	Victorian England	LOCATION
dialjournallitcrit16chicrich.tsv	Victoria Nyanza	LOCATION
dialjournallitcrit19chicrich.tsv	Victoria Uni	LOCATION
dialjournallitcrit18chicrich.tsv	Vida	LOCATION
dialjournallitcrit15chicrich.tsv	Vienna	LOCATION
dialjournallitcrit16chicrich.tsv	Vienne	LOCATION
dialjournallitcrit16chicrich.tsv	Viera	LOCATION
dialjournallitcrit18chicrich.tsv	Villa De Principe	LOCATION
dialjournallitcrit19chicrich.tsv	Villefranche	LOCATION
dialjournallitcrit15chicrich.tsv	Villon	LOCATION
dialjournallitcrit17chicrich.tsv	Vincennes	LOCATION
dialjournallitcrit16chicrich.tsv	Vincenzo	LOCATION
dialjournallitcrit15chicrich.tsv	Vineland	LOCATION
dialjournallitcrit17chicrich.tsv	Virgil	LOCATION
dialjournallitcrit15chicrich.tsv	Virginia	LOCATION
dialjournallitcrit16chicrich.tsv	Virginia Assembly	LOCATION
dialjournallitcrit18chicrich.tsv	Virginia City	LOCATION
dialjournallitcrit16chicrich.tsv	Virginia Statutes	LOCATION
dialjournallitcrit15chicrich.tsv	Viz.	LOCATION
dialjournallitcrit17chicrich.tsv	Vladivostock	LOCATION
dialjournallitcrit18chicrich.tsv	Vogue	LOCATION
dialjournallitcrit15chicrich.tsv	Vols	LOCATION
dialjournallitcrit16chicrich.tsv	Vols.	LOCATION
dialjournallitcrit17chicrich.tsv	Volume I.	LOCATION
dialjournallitcrit19chicrich.tsv	Volume I. New York	LOCATION
dialjournallitcrit15chicrich.tsv	Vorticella	LOCATION
dialjournallitcrit19chicrich.tsv	W.C.	LOCATION
dialjournallitcrit19chicrich.tsv	W. Del.	LOCATION
dialjournallitcrit19chicrich.tsv	W.S. Lyon	LOCATION
dialjournallitcrit18chicrich.tsv	Wabash	LOCATION
dialjournallitcrit15chicrich.tsv	Wabash Ave.	LOCATION
dialjournallitcrit17chicrich.tsv	Wabash Avenue	LOCATION
dialjournallitcrit19chicrich.tsv	Waitz	LOCATION
dialjournallitcrit15chicrich.tsv	Wakefield	LOCATION
dialjournallitcrit16chicrich.tsv	Walden Pond	LOCATION
dialjournallitcrit15chicrich.tsv	Wales	LOCATION
dialjournallitcrit18chicrich.tsv	Walhalla	LOCATION
dialjournallitcrit16chicrich.tsv	Wallaby	LOCATION
dialjournallitcrit18chicrich.tsv	Wallingford	LOCATION
dialjournallitcrit18chicrich.tsv	Walpi	LOCATION
dialjournallitcrit15chicrich.tsv	Walpole	LOCATION
dialjournallitcrit18chicrich.tsv	Walton	LOCATION
dialjournallitcrit16chicrich.tsv	Walworth	LOCATION
dialjournallitcrit15chicrich.tsv	Ward	LOCATION
dialjournallitcrit15chicrich.tsv	Ward Channing	LOCATION
dialjournallitcrit16chicrich.tsv	Waring	LOCATION
dialjournallitcrit16chicrich.tsv	Warner	LOCATION
dialjournallitcrit19chicrich.tsv	Warren Hast	LOCATION
dialjournallitcrit15chicrich.tsv	Warsaw	LOCATION
dialjournallitcrit17chicrich.tsv	Wartime	LOCATION
dialjournallitcrit19chicrich.tsv	Wartime 342 Moulton	LOCATION
dialjournallitcrit16chicrich.tsv	Warwick	LOCATION
dialjournallitcrit17chicrich.tsv	Wasatch	LOCATION
dialjournallitcrit19chicrich.tsv	Wash.	LOCATION
dialjournallitcrit15chicrich.tsv	Washing	LOCATION
dialjournallitcrit15chicrich.tsv	Washington	LOCATION
dialjournallitcrit15chicrich.tsv	Washington Brown	LOCATION
dialjournallitcrit17chicrich.tsv	Washington City	LOCATION
dialjournallitcrit15chicrich.tsv	Washington Gladden	LOCATION
dialjournallitcrit15chicrich.tsv	Washington Irving	LOCATION
dialjournallitcrit16chicrich.tsv	Washington National Park	LOCATION
dialjournallitcrit15chicrich.tsv	Washington Square	LOCATION
dialjournallitcrit15chicrich.tsv	Washington St.	LOCATION
dialjournallitcrit16chicrich.tsv	Washington State Agri	LOCATION
dialjournallitcrit18chicrich.tsv	Was Longfellow	LOCATION
dialjournallitcrit17chicrich.tsv	Waterbury	LOCATION
dialjournallitcrit15chicrich.tsv	Waterloo	LOCATION
dialjournallitcrit16chicrich.tsv	Watson	LOCATION
dialjournallitcrit16chicrich.tsv	Watts	LOCATION
dialjournallitcrit16chicrich.tsv	Waverley	LOCATION
dialjournallitcrit16chicrich.tsv	Weathers	LOCATION
dialjournallitcrit15chicrich.tsv	Wedmore	LOCATION
dialjournallitcrit16chicrich.tsv	Wee Ones Of Japan	LOCATION
dialjournallitcrit16chicrich.tsv	Weimar	LOCATION
dialjournallitcrit19chicrich.tsv	Weismannisra	LOCATION
dialjournallitcrit19chicrich.tsv	Weldon	LOCATION
dialjournallitcrit17chicrich.tsv	Welles	LOCATION
dialjournallitcrit15chicrich.tsv	Wellesley	LOCATION
dialjournallitcrit17chicrich.tsv	Wellesley College	LOCATION
dialjournallitcrit16chicrich.tsv	Wellington	LOCATION
dialjournallitcrit15chicrich.tsv	Wells	LOCATION
dialjournallitcrit15chicrich.tsv	Welsh	LOCATION
dialjournallitcrit15chicrich.tsv	Wentworth	LOCATION
dialjournallitcrit15chicrich.tsv	Werle	LOCATION
dialjournallitcrit15chicrich.tsv	West	LOCATION
dialjournallitcrit16chicrich.tsv	West 272 Field	LOCATION
dialjournallitcrit16chicrich.tsv	West 334 Mitford	LOCATION
dialjournallitcrit17chicrich.tsv	West Africa	LOCATION
dialjournallitcrit16chicrich.tsv	West African Coast	LOCATION
dialjournallitcrit16chicrich.tsv	West And East Ends	LOCATION
dialjournallitcrit15chicrich.tsv	Westborough	LOCATION
dialjournallitcrit17chicrich.tsv	West Coast	LOCATION
dialjournallitcrit19chicrich.tsv	Westcott	LOCATION
dialjournallitcrit15chicrich.tsv	Western	LOCATION
dialjournallitcrit16chicrich.tsv	Western Alaska	LOCATION
dialjournallitcrit19chicrich.tsv	Western Archipelago	LOCATION
dialjournallitcrit17chicrich.tsv	Western Asia	LOCATION
dialjournallitcrit16chicrich.tsv	Western Australia	LOCATION
dialjournallitcrit15chicrich.tsv	Western Europe	LOCATION
dialjournallitcrit18chicrich.tsv	Westernizing Japan	LOCATION
dialjournallitcrit15chicrich.tsv	Western New York	LOCATION
dialjournallitcrit16chicrich.tsv	Western Pacific	LOCATION
dialjournallitcrit16chicrich.tsv	Western Penn	LOCATION
dialjournallitcrit18chicrich.tsv	Western Pennsyl	LOCATION
dialjournallitcrit15chicrich.tsv	Western Plains And Mountains	LOCATION
dialjournallitcrit16chicrich.tsv	Western States	LOCATION
dialjournallitcrit15chicrich.tsv	Western Tibet	LOCATION
dialjournallitcrit15chicrich.tsv	Western Venice	LOCATION
dialjournallitcrit18chicrich.tsv	West Florida	LOCATION
dialjournallitcrit18chicrich.tsv	West Highlands	LOCATION
dialjournallitcrit15chicrich.tsv	West Indies	LOCATION
dialjournallitcrit17chicrich.tsv	Westlake	LOCATION
dialjournallitcrit16chicrich.tsv	Westminster	LOCATION
dialjournallitcrit15chicrich.tsv	Westminster Abbey	LOCATION
dialjournallitcrit17chicrich.tsv	Westmoreland	LOCATION
dialjournallitcrit17chicrich.tsv	West Of America	LOCATION
dialjournallitcrit18chicrich.tsv	Weston	LOCATION
dialjournallitcrit15chicrich.tsv	West Park	LOCATION
dialjournallitcrit15chicrich.tsv	Westphalia	LOCATION
dialjournallitcrit17chicrich.tsv	West Point	LOCATION
dialjournallitcrit16chicrich.tsv	West Rox	LOCATION
dialjournallitcrit16chicrich.tsv	West Saxon	LOCATION
dialjournallitcrit19chicrich.tsv	West The West	LOCATION
dialjournallitcrit19chicrich.tsv	West Twenty-third St.	LOCATION
dialjournallitcrit15chicrich.tsv	West Virginia	LOCATION
dialjournallitcrit18chicrich.tsv	Wexford	LOCATION
dialjournallitcrit19chicrich.tsv	Wexio	LOCATION
dialjournallitcrit16chicrich.tsv	Wharton	LOCATION
dialjournallitcrit15chicrich.tsv	Whirlwind	LOCATION
dialjournallitcrit16chicrich.tsv	Whistler	LOCATION
dialjournallitcrit16chicrich.tsv	Whitby	LOCATION
dialjournallitcrit19chicrich.tsv	White	LOCATION
dialjournallitcrit15chicrich.tsv	White City	LOCATION
dialjournallitcrit19chicrich.tsv	Whitefield	LOCATION
dialjournallitcrit18chicrich.tsv	White Hall	LOCATION
dialjournallitcrit17chicrich.tsv	White Island	LOCATION
dialjournallitcrit15chicrich.tsv	White Islander	LOCATION
dialjournallitcrit17chicrich.tsv	White Mountains	LOCATION
dialjournallitcrit19chicrich.tsv	White Nile	LOCATION
dialjournallitcrit16chicrich.tsv	Whitestone	LOCATION
dialjournallitcrit15chicrich.tsv	Whitman	LOCATION
dialjournallitcrit16chicrich.tsv	Whitney	LOCATION
dialjournallitcrit15chicrich.tsv	Whittier	LOCATION
dialjournallitcrit16chicrich.tsv	Whittier Desultoria	LOCATION
dialjournallitcrit16chicrich.tsv	Wia	LOCATION
dialjournallitcrit18chicrich.tsv	Widah	LOCATION
dialjournallitcrit18chicrich.tsv	Wiehe	LOCATION
dialjournallitcrit18chicrich.tsv	Wiesbaden	LOCATION
dialjournallitcrit15chicrich.tsv	Wight	LOCATION
dialjournallitcrit18chicrich.tsv	Wilberforce	LOCATION
dialjournallitcrit15chicrich.tsv	Wild Mountains	LOCATION
dialjournallitcrit15chicrich.tsv	Wild West	LOCATION
dialjournallitcrit16chicrich.tsv	Wilhelmine	LOCATION
dialjournallitcrit18chicrich.tsv	Wilibald	LOCATION
dialjournallitcrit16chicrich.tsv	Wilkesbarre	LOCATION
dialjournallitcrit18chicrich.tsv	Wilkinasaga	LOCATION
dialjournallitcrit18chicrich.tsv	Willard	LOCATION
dialjournallitcrit15chicrich.tsv	William	LOCATION
dialjournallitcrit19chicrich.tsv	William Penn	LOCATION
dialjournallitcrit19chicrich.tsv	Williams	LOCATION
dialjournallitcrit16chicrich.tsv	Williamsburg	LOCATION
dialjournallitcrit19chicrich.tsv	Williamsport	LOCATION
dialjournallitcrit17chicrich.tsv	Williamstown	LOCATION
dialjournallitcrit17chicrich.tsv	Wilmington	LOCATION
dialjournallitcrit15chicrich.tsv	Wiltshire	LOCATION
dialjournallitcrit16chicrich.tsv	Wincanton	LOCATION
dialjournallitcrit17chicrich.tsv	Windermere	LOCATION
dialjournallitcrit15chicrich.tsv	Windsor	LOCATION
dialjournallitcrit16chicrich.tsv	Windy City	LOCATION
dialjournallitcrit17chicrich.tsv	Winnipeg	LOCATION
dialjournallitcrit19chicrich.tsv	Winslow	LOCATION
dialjournallitcrit19chicrich.tsv	Winsor	LOCATION
dialjournallitcrit18chicrich.tsv	Winthrop	LOCATION
dialjournallitcrit15chicrich.tsv	Wis.	LOCATION
dialjournallitcrit15chicrich.tsv	Wisconsin	LOCATION
dialjournallitcrit16chicrich.tsv	Wisconsin State Hist	LOCATION
dialjournallitcrit19chicrich.tsv	Wishaw	LOCATION
dialjournallitcrit18chicrich.tsv	Wittenberg	LOCATION
dialjournallitcrit18chicrich.tsv	Wm. L. Across Asia	LOCATION
dialjournallitcrit19chicrich.tsv	Woden	LOCATION
dialjournallitcrit15chicrich.tsv	Wolf	LOCATION
dialjournallitcrit16chicrich.tsv	Wolley	LOCATION
dialjournallitcrit15chicrich.tsv	Wolsey	LOCATION
dialjournallitcrit17chicrich.tsv	Wonderful City	LOCATION
dialjournallitcrit15chicrich.tsv	Wonderland	LOCATION
dialjournallitcrit16chicrich.tsv	Woodberry	LOCATION
dialjournallitcrit18chicrich.tsv	Woodbury	LOCATION
dialjournallitcrit15chicrich.tsv	Woodlands	LOCATION
dialjournallitcrit19chicrich.tsv	Woodland Wooing	LOCATION
dialjournallitcrit15chicrich.tsv	Woods	LOCATION
